id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,user_encoded,product_encoded,interaction
T006649,U002,P010,2026-08-01,17:00,Pemasukan,Sembako,10,12000,120000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,9,1.0
T006650,U004,P028,2025-10-09,18:08,Pemasukan,Bakery,4,15000,57000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,27,0.4
T006650,U004,P030,2025-10-09,18:08,Pemasukan,Bakery,3,28000,79800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,29,0.3
T006650,U004,P027,2025-10-09,18:08,Pemasukan,Bakery,2,22000,41800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,26,0.2
T006651,U005,P031,2026-09-02,17:30,Pemasukan,Laundry,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.5
T006651,U005,P035,2026-09-02,17:30,Pemasukan,Laundry,7,25000,175000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.7
T006652,U006,P037,2026-05-06,20:10,Pemasukan,Fashion,2,90000,162000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,36,0.2
T006652,U006,P038,2026-05-06,20:10,Pemasukan,Fashion,1,75000,67500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,37,0.1
T006653,U001,P005,2026-03-28,20:45,Pemasukan,Minuman,1,5000,4250,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,4,0.1
T006653,U001,P001,2026-03-28,20:45,Pemasukan,Minuman,2,15000,25500,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,0,0.2
T006653,U001,P003,2026-03-28,20:45,Pemasukan,Minuman,1,18000,15300,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,2,0.1
T006653,U001,P002,2026-03-28,20:45,Pemasukan,Minuman,1,20000,17000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,1,0.1
T006654,U006,P038,2025-07-29,11:16,Pemasukan,Fashion,1,75000,71250,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,5,37,0.1
T006655,U002,P010,2025-05-17,10:38,Pemasukan,Sembako,10,12000,108000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,1,9,1.0
T006656,U002,P012,2025-12-15,13:54,Pemasukan,Snack,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.1
T006657,U005,P032,2025-09-14,10:32,Pemasukan,Laundry,6,15000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.6
T006658,U005,P035,2026-05-29,13:59,Pengeluaran,Laundry,8,25000,200000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.8
T006659,U005,P034,2026-06-19,19:21,Pemasukan,Laundry,2,7000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.2
T006660,U005,P035,2025-06-02,14:33,Pemasukan,Laundry,7,25000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.7
T006660,U005,P032,2025-06-02,14:33,Pemasukan,Laundry,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.5
T006661,U003,P023,2026-05-14,17:52,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.3
T006662,U006,P036,2026-02-02,19:38,Pemasukan,Fashion,1,150000,150000,QRIS,2.2 Sale,Harga Normal,Berhasil,5,35,0.1
T006663,U001,P002,2024-01-31,18:00,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T006663,U001,P004,2024-01-31,18:00,Pemasukan,Minuman,3,10000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T006663,U001,P003,2024-01-31,18:00,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T006664,U005,P035,2025-06-10,14:52,Pemasukan,Laundry,4,25000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.4
T006664,U005,P031,2025-06-10,14:52,Pemasukan,Laundry,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.1
T006665,U003,P021,2025-12-04,15:45,Pemasukan,Frozen Food,1,18000,14400,QRIS,Tidak Ada Event,Diskon 20%,Dibatalkan,2,20,0.1
T006665,U003,P020,2025-12-04,15:45,Pemasukan,Makanan,1,15000,12000,QRIS,Tidak Ada Event,Diskon 20%,Dibatalkan,2,19,0.1
T006665,U003,P023,2025-12-04,15:45,Pemasukan,Frozen Food,4,18000,57600,QRIS,Tidak Ada Event,Diskon 20%,Dibatalkan,2,22,0.4
T006666,U003,P022,2024-09-14,12:09,Pemasukan,Frozen Food,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,21,0.4
T006666,U003,P016,2024-09-14,12:09,Pemasukan,Makanan,1,35000,35000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.1
T006667,U005,P033,2026-02-04,08:53,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.6
T006668,U004,P028,2025-01-16,08:56,Pemasukan,Bakery,2,15000,27000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,3,27,0.2
T006668,U004,P026,2025-01-16,08:56,Pemasukan,Bakery,4,18000,64800,Cash,Tidak Ada Event,Diskon 10%,Berhasil,3,25,0.4
T006668,U004,P030,2025-01-16,08:56,Pemasukan,Bakery,2,28000,50400,Cash,Tidak Ada Event,Diskon 10%,Berhasil,3,29,0.2
T006669,U003,P020,2024-08-22,18:19,Pemasukan,Makanan,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.5
T006669,U003,P025,2024-08-22,18:19,Pemasukan,Frozen Food,4,25000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.4
T006670,U004,P030,2026-09-19,09:01,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.3
T006670,U004,P029,2026-09-19,09:01,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T006671,U003,P019,2024-08-31,12:02,Pemasukan,Makanan,3,28000,84000,Transfer,Tidak Ada Event,Harga Normal,Dibatalkan,2,18,0.3
T006671,U003,P022,2024-08-31,12:02,Pemasukan,Frozen Food,1,15000,15000,Transfer,Tidak Ada Event,Harga Normal,Dibatalkan,2,21,0.1
T006672,U004,P027,2025-09-11,10:50,Pemasukan,Bakery,2,22000,44000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.2
T006672,U004,P030,2025-09-11,10:50,Pemasukan,Bakery,1,28000,28000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T006673,U006,P039,2026-12-28,14:12,Pengeluaran,Fashion,1,120000,120000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T006673,U006,P037,2026-12-28,14:12,Pemasukan,Fashion,2,90000,180000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T006674,U006,P036,2026-12-14,15:36,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T006674,U006,P038,2026-12-14,15:36,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T006675,U002,P015,2026-08-03,11:38,Pemasukan,Snack,3,10000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.3
T006676,U002,P009,2026-03-30,11:30,Pemasukan,Sembako,5,28000,140000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.5
T006677,U006,P040,2026-02-17,10:37,Pemasukan,Fashion,2,50000,90000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,5,39,0.2
T006678,U006,P038,2026-07-21,16:26,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T006678,U006,P040,2026-07-21,16:26,Pemasukan,Fashion,2,50000,100000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T006679,U006,P037,2025-06-17,16:38,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T006679,U006,P036,2025-06-17,16:38,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T006680,U002,P012,2026-12-06,18:08,Pemasukan,Snack,5,18000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.5
T006681,U003,P024,2026-07-12,13:31,Pemasukan,Frozen Food,2,22000,44000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.2
T006682,U002,P014,2024-11-01,14:09,Pemasukan,Snack,1,14000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.1
T006683,U001,P004,2025-11-24,22:56,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T006683,U001,P003,2025-11-24,22:56,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T006684,U004,P028,2024-10-30,11:29,Pengeluaran,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T006685,U002,P014,2026-05-04,16:22,Pemasukan,Snack,6,14000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.6
T006685,U002,P010,2026-05-04,16:22,Pemasukan,Sembako,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,9,0.2
T006686,U005,P035,2025-03-30,10:33,Pemasukan,Laundry,4,25000,100000,Cash,Lebaran,Harga Normal,Berhasil,4,34,0.4
T006686,U005,P033,2025-03-30,10:33,Pengeluaran,Laundry,3,12000,36000,Cash,Lebaran,Harga Normal,Berhasil,4,32,0.3
T006687,U001,P001,2026-11-22,19:40,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T006687,U001,P004,2026-11-22,19:40,Pengeluaran,Minuman,1,10000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T006688,U005,P034,2026-11-20,15:10,Pemasukan,Laundry,3,7000,21000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.3
T006688,U005,P031,2026-11-20,15:10,Pemasukan,Laundry,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.5
T006689,U002,P008,2024-12-10,12:02,Pemasukan,Sembako,5,16000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.5
T006689,U002,P007,2024-12-10,12:02,Pemasukan,Sembako,7,70000,490000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.7
T006689,U002,P010,2024-12-10,12:02,Pemasukan,Sembako,9,12000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,9,0.9
T006690,U004,P026,2025-05-09,07:19,Pemasukan,Bakery,1,18000,17100,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,25,0.1
T006690,U004,P028,2025-05-09,07:19,Pemasukan,Bakery,4,15000,57000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,27,0.4
T006690,U004,P029,2025-05-09,07:19,Pemasukan,Bakery,3,12000,34200,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,28,0.3
T006690,U004,P030,2025-05-09,07:19,Pemasukan,Bakery,2,28000,53200,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,3,29,0.2
T006691,U005,P033,2025-05-13,19:06,Pemasukan,Laundry,1,12000,10200,Cash,Tidak Ada Event,Diskon 15%,Berhasil,4,32,0.1
T006691,U005,P031,2025-05-13,19:06,Pemasukan,Laundry,8,12000,81600,Cash,Tidak Ada Event,Diskon 15%,Berhasil,4,30,0.8
T006691,U005,P032,2025-05-13,19:06,Pemasukan,Laundry,1,15000,12750,Cash,Tidak Ada Event,Diskon 15%,Berhasil,4,31,0.1
T006692,U002,P006,2025-02-04,09:11,Pengeluaran,Sembako,6,18000,108000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.6
T006692,U002,P008,2025-02-04,09:11,Pemasukan,Sembako,4,16000,64000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.4
T006692,U002,P007,2025-02-04,09:11,Pemasukan,Sembako,9,70000,630000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.9
T006692,U002,P012,2025-02-04,09:11,Pemasukan,Snack,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.1
T006693,U006,P039,2025-08-20,19:15,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T006693,U006,P040,2025-08-20,19:15,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T006693,U006,P038,2025-08-20,19:15,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T006693,U006,P036,2025-08-20,19:15,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T006694,U002,P014,2026-05-19,07:56,Pemasukan,Snack,1,14000,13300,Cash,Tidak Ada Event,Diskon 5%,Berhasil,1,13,0.1
T006694,U002,P013,2026-05-19,07:56,Pengeluaran,Snack,4,15000,57000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,1,12,0.4
T006695,U005,P034,2025-10-29,12:23,Pemasukan,Laundry,2,7000,14000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.2
T006695,U005,P035,2025-10-29,12:23,Pemasukan,Laundry,2,25000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.2
T006695,U005,P032,2025-10-29,12:23,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.2
T006695,U005,P031,2025-10-29,12:23,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.3
T006696,U002,P014,2025-03-17,09:46,Pemasukan,Snack,1,14000,14000,QRIS,Ramadan,Harga Normal,Berhasil,1,13,0.1
T006696,U002,P006,2025-03-17,09:46,Pemasukan,Sembako,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil,1,5,0.1
T006697,U004,P028,2025-12-23,07:23,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T006697,U004,P029,2025-12-23,07:23,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T006698,U005,P031,2026-10-06,15:49,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.5
T006699,U003,P021,2025-12-01,15:08,Pemasukan,Frozen Food,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.4
T006700,U003,P016,2026-08-21,21:28,Pemasukan,Makanan,5,35000,166250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,15,0.5
T006701,U003,P024,2025-05-29,14:42,Pemasukan,Frozen Food,4,22000,88000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.4
T006701,U003,P019,2025-05-29,14:42,Pemasukan,Makanan,5,28000,140000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.5
T006701,U003,P017,2025-05-29,14:42,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.1
T006701,U003,P021,2025-05-29,14:42,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.2
T006702,U004,P029,2026-01-17,08:56,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.3
T006703,U003,P024,2025-07-16,15:50,Pemasukan,Frozen Food,3,22000,66000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.3
T006703,U003,P018,2025-07-16,15:50,Pemasukan,Makanan,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.3
T006704,U006,P040,2026-10-07,10:08,Pemasukan,Fashion,1,50000,50000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T006704,U006,P038,2026-10-07,10:08,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T006705,U001,P005,2024-03-09,22:38,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T006705,U001,P003,2024-03-09,22:38,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T006706,U002,P014,2025-09-26,12:12,Pemasukan,Snack,1,14000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.1
T006706,U002,P011,2025-09-26,12:12,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.1
T006706,U002,P008,2025-09-26,12:12,Pemasukan,Sembako,2,16000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.2
T006707,U006,P038,2026-05-13,15:38,Pemasukan,Fashion,1,75000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T006707,U006,P037,2026-05-13,15:38,Pemasukan,Fashion,1,90000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T006708,U001,P005,2025-05-27,19:19,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.2
T006709,U001,P001,2025-12-25,21:20,Pemasukan,Minuman,4,15000,60000,Transfer,Natal,Harga Normal,Berhasil,0,0,0.4
T006709,U001,P002,2025-12-25,21:20,Pemasukan,Minuman,4,20000,80000,Transfer,Natal,Harga Normal,Berhasil,0,1,0.4
T006709,U001,P004,2025-12-25,21:20,Pemasukan,Minuman,4,10000,40000,Transfer,Natal,Harga Normal,Berhasil,0,3,0.4
T006710,U003,P021,2024-09-18,19:59,Pemasukan,Frozen Food,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.1
T006710,U003,P023,2024-09-18,19:59,Pemasukan,Frozen Food,5,18000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.5
T006711,U001,P004,2024-12-27,18:03,Pemasukan,Minuman,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.2
T006711,U001,P005,2024-12-27,18:03,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.2
T006712,U005,P034,2026-07-16,15:01,Pemasukan,Laundry,7,7000,39200,Cash,Tidak Ada Event,Diskon 20%,Berhasil,4,33,0.7
T006713,U001,P001,2026-09-06,19:35,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.1
T006713,U001,P002,2026-09-06,19:35,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.2
T006714,U004,P027,2024-12-12,16:22,Pemasukan,Bakery,1,22000,20900,QRIS,12.12 Sale,Diskon 5%,Berhasil,3,26,0.1
T006714,U004,P029,2024-12-12,16:22,Pengeluaran,Bakery,4,12000,45600,QRIS,12.12 Sale,Diskon 5%,Berhasil,3,28,0.4
T006714,U004,P028,2024-12-12,16:22,Pemasukan,Bakery,2,15000,28500,QRIS,12.12 Sale,Diskon 5%,Berhasil,3,27,0.2
T006715,U002,P014,2026-12-15,13:53,Pemasukan,Snack,6,14000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.6
T006716,U001,P001,2025-01-09,18:39,Pengeluaran,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T006716,U001,P004,2025-01-09,18:39,Pemasukan,Minuman,4,10000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.4
T006716,U001,P003,2025-01-09,18:39,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.4
T006717,U005,P034,2025-07-11,12:34,Pemasukan,Laundry,5,7000,35000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.5
T006717,U005,P033,2025-07-11,12:34,Pemasukan,Laundry,8,12000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.8
T006718,U001,P004,2026-02-15,19:51,Pemasukan,Minuman,4,10000,40000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,3,0.4
T006718,U001,P003,2026-02-15,19:51,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,2,0.4
T006718,U001,P002,2026-02-15,19:51,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,1,0.2
T006718,U001,P001,2026-02-15,19:51,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,0,0.4
T006719,U005,P035,2025-11-19,15:07,Pemasukan,Laundry,6,25000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,4,34,0.6
T006720,U003,P021,2025-11-01,14:22,Pemasukan,Frozen Food,3,18000,43200,QRIS,Tidak Ada Event,Diskon 20%,Berhasil,2,20,0.3
T006720,U003,P025,2025-11-01,14:22,Pengeluaran,Frozen Food,3,25000,60000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil,2,24,0.3
T006721,U002,P015,2025-03-24,10:33,Pemasukan,Snack,1,10000,10000,Cash,Ramadan,Harga Normal,Berhasil,1,14,0.1
T006722,U006,P040,2025-05-26,16:34,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T006722,U006,P037,2025-05-26,16:34,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T006723,U002,P007,2026-01-02,16:02,Pemasukan,Sembako,2,70000,140000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.2
T006723,U002,P011,2026-01-02,16:02,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.3
T006724,U006,P036,2026-11-14,21:24,Pengeluaran,Fashion,2,150000,285000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,35,0.2
T006724,U006,P040,2026-11-14,21:24,Pemasukan,Fashion,1,50000,47500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,39,0.1
T006724,U006,P038,2026-11-14,21:24,Pemasukan,Fashion,1,75000,71250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,5,37,0.1
T006725,U001,P004,2024-07-20,18:53,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,3,0.1
T006725,U001,P003,2024-07-20,18:53,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,0,2,0.2
T006726,U003,P024,2026-09-02,17:38,Pengeluaran,Frozen Food,5,22000,110000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.5
T006726,U003,P025,2026-09-02,17:38,Pemasukan,Frozen Food,2,25000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.2
T006727,U005,P033,2026-01-31,16:50,Pemasukan,Laundry,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.1
T006728,U006,P037,2025-08-05,16:50,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T006728,U006,P040,2025-08-05,16:50,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T006729,U006,P037,2026-04-20,11:08,Pemasukan,Fashion,1,90000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T006729,U006,P039,2026-04-20,11:08,Pemasukan,Fashion,1,120000,120000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T006729,U006,P040,2026-04-20,11:08,Pemasukan,Fashion,1,50000,50000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T006729,U006,P038,2026-04-20,11:08,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T006730,U001,P003,2026-07-13,18:53,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T006730,U001,P004,2026-07-13,18:53,Pemasukan,Minuman,1,10000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T006731,U001,P003,2026-09-04,20:44,Pemasukan,Minuman,2,18000,30600,Cash,Tidak Ada Event,Diskon 15%,Berhasil,0,2,0.2
T006731,U001,P002,2026-09-04,20:44,Pemasukan,Minuman,2,20000,34000,Cash,Tidak Ada Event,Diskon 15%,Berhasil,0,1,0.2
T006732,U006,P036,2026-09-24,14:10,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T006733,U005,P032,2026-08-09,08:26,Pemasukan,Laundry,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.3
T006733,U005,P034,2026-08-09,08:26,Pemasukan,Laundry,4,7000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.4
T006734,U006,P038,2025-08-29,21:23,Pemasukan,Fashion,2,75000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T006735,U002,P007,2026-03-22,19:24,Pemasukan,Sembako,6,70000,420000,Cash,Lebaran,Harga Normal,Berhasil,1,6,0.6
T006735,U002,P013,2026-03-22,19:24,Pemasukan,Snack,3,15000,45000,Cash,Lebaran,Harga Normal,Berhasil,1,12,0.3
T006736,U002,P009,2025-05-18,07:32,Pemasukan,Sembako,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.1
T006737,U001,P003,2025-11-21,22:40,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T006738,U003,P021,2026-08-28,22:46,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.4
T006739,U003,P019,2026-12-15,16:52,Pemasukan,Makanan,5,28000,140000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.5
T006740,U004,P027,2025-08-18,16:26,Pemasukan,Bakery,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.3
T006741,U006,P038,2026-12-12,10:18,Pemasukan,Fashion,2,75000,150000,Transfer,12.12 Sale,Harga Normal,Berhasil,5,37,0.2
T006741,U006,P036,2026-12-12,10:18,Pemasukan,Fashion,1,150000,150000,Transfer,12.12 Sale,Harga Normal,Berhasil,5,35,0.1
T006742,U006,P040,2026-08-12,13:15,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
