id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T013994,U006,P029,2025-07-22,12:55,Pemasukan,Fashion,2,45000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T013995,U002,P009,2024-03-01,19:15,Pemasukan,Makanan,5,3500,17500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T013996,U003,P011,2025-09-06,18:46,Pemasukan,Makanan,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T013997,U002,P006,2026-10-14,08:33,Pengeluaran,Sembako,10,75000,750000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T013998,U005,P022,2025-10-07,14:32,Pemasukan,Laundry,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T013999,U004,P016,2025-06-03,06:47,Pemasukan,Bakery,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014000,U005,P025,2025-06-16,08:54,Pemasukan,Jasa Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014001,U004,P017,2025-06-01,17:22,Pemasukan,Bakery,4,8000,32000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T014002,U002,P010,2024-03-22,07:39,Pemasukan,Minuman,3,2500,7500,QRIS,Ramadan,Harga Normal,Berhasil
T014003,U006,P028,2025-05-05,19:35,Pemasukan,Fashion,1,95000,95000,QRIS,5.5 Sale,Harga Normal,Berhasil
T014004,U005,P025,2025-04-12,18:22,Pemasukan,Jasa Laundry,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014005,U003,P013,2025-01-18,16:26,Pemasukan,Minuman,3,6000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014006,U001,P005,2024-02-09,18:37,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014007,U005,P021,2026-11-19,08:34,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014008,U005,P025,2025-05-10,14:03,Pemasukan,Jasa Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014009,U005,P024,2026-09-12,11:37,Pemasukan,Jasa Laundry,6,7000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014010,U002,P009,2025-02-11,18:35,Pemasukan,Makanan,1,3500,3500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014011,U004,P017,2024-12-23,12:30,Pemasukan,Bakery,2,8000,16000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014012,U005,P025,2025-12-06,17:52,Pemasukan,Jasa Laundry,2,12000,24000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014013,U006,P026,2026-10-17,20:50,Pemasukan,Fashion,1,85000,85000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014014,U001,P004,2025-06-10,22:39,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014015,U001,P001,2026-08-05,21:45,Pemasukan,Minuman,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014016,U006,P028,2026-09-22,20:12,Pemasukan,Fashion,1,95000,95000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014017,U006,P030,2026-10-28,13:36,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014018,U004,P016,2026-08-10,17:11,Pengeluaran,Bakery,4,12000,48000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014019,U005,P023,2025-04-06,17:55,Pengeluaran,Laundry,8,15000,120000,QRIS,Lebaran,Diskon 20%,Berhasil
T014020,U001,P004,2025-01-10,21:52,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014021,U005,P025,2025-02-06,10:26,Pemasukan,Jasa Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014022,U001,P005,2026-08-09,18:28,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014023,U001,P001,2024-03-14,23:57,Pemasukan,Minuman,4,18000,72000,Cash,Ramadan,Harga Normal,Berhasil
T014024,U006,P027,2026-11-13,12:55,Pengeluaran,Fashion,2,65000,130000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T014025,U001,P003,2025-05-23,18:03,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014026,U002,P007,2024-03-16,15:09,Pemasukan,Sembako,9,18000,162000,QRIS,Ramadan,Harga Normal,Berhasil
T014027,U004,P019,2025-02-01,07:13,Pemasukan,Minuman,2,22000,44000,Transfer,Tidak Ada Event,Diskon 15%,Berhasil
T014028,U001,P005,2025-08-12,23:28,Pengeluaran,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014029,U001,P003,2024-01-25,19:15,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014030,U002,P006,2026-12-16,14:50,Pemasukan,Sembako,6,75000,450000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014031,U006,P026,2025-10-05,14:58,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T014032,U004,P016,2026-06-13,18:19,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014033,U003,P011,2026-04-07,16:00,Pemasukan,Makanan,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014034,U006,P030,2026-06-04,11:21,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014035,U006,P028,2026-06-15,20:06,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014036,U003,P015,2025-08-03,15:53,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014037,U003,P014,2025-12-06,22:24,Pengeluaran,Frozen Food,1,12000,12000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014038,U005,P023,2025-03-04,11:20,Pemasukan,Laundry,8,15000,120000,QRIS,Ramadan,Harga Normal,Berhasil
T014039,U003,P011,2026-02-04,16:25,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014040,U005,P022,2026-08-01,10:36,Pemasukan,Laundry,8,10000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014041,U001,P001,2025-03-17,19:23,Pemasukan,Minuman,1,18000,18000,Transfer,Ramadan,Harga Normal,Berhasil
T014042,U001,P002,2024-02-20,22:34,Pemasukan,Minuman,1,15000,15000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014043,U006,P028,2026-05-03,18:27,Pemasukan,Fashion,1,95000,95000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014044,U003,P015,2025-04-02,19:49,Pemasukan,Frozen Food,3,18000,54000,Cash,Lebaran,Diskon 5%,Berhasil
T014045,U006,P028,2025-07-31,15:33,Pemasukan,Fashion,1,95000,95000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014046,U004,P020,2024-11-24,11:05,Pengeluaran,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014047,U004,P020,2026-12-20,08:52,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014048,U001,P001,2025-05-14,22:22,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014049,U001,P003,2024-11-05,18:23,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014050,U004,P020,2025-10-24,06:37,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014051,U001,P005,2025-02-14,21:11,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014052,U003,P012,2026-11-29,20:50,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014053,U005,P024,2026-07-05,11:50,Pemasukan,Jasa Laundry,9,7000,63000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014054,U001,P004,2025-04-06,20:41,Pemasukan,Bakery,4,18000,72000,QRIS,Lebaran,Harga Normal,Berhasil
T014055,U002,P010,2026-02-18,14:26,Pemasukan,Minuman,1,2500,2500,Transfer,Ramadan,Harga Normal,Berhasil
T014056,U005,P021,2025-03-31,11:37,Pemasukan,Laundry,6,12000,72000,QRIS,Lebaran,Diskon 5%,Berhasil
T014057,U004,P018,2024-10-09,06:45,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014058,U002,P006,2025-08-28,08:51,Pemasukan,Sembako,10,75000,750000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014059,U005,P025,2025-07-29,08:41,Pemasukan,Jasa Laundry,8,12000,96000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014060,U001,P005,2026-04-22,22:51,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014061,U002,P007,2024-11-04,10:02,Pemasukan,Sembako,2,18000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014062,U003,P011,2024-12-28,18:43,Pemasukan,Makanan,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014063,U005,P022,2026-05-29,18:08,Pemasukan,Laundry,6,10000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014064,U001,P005,2025-09-22,23:31,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014065,U001,P005,2024-08-19,20:52,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014066,U006,P030,2025-12-30,19:14,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014067,U004,P020,2026-06-23,17:48,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014068,U002,P008,2026-06-17,13:11,Pemasukan,Sembako,6,16000,96000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014069,U002,P006,2024-08-15,16:18,Pemasukan,Sembako,7,75000,525000,Cash,Tidak Ada Event,Diskon 20%,Dibatalkan
T014070,U004,P019,2025-02-21,10:26,Pemasukan,Minuman,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014071,U002,P010,2026-09-27,10:20,Pemasukan,Minuman,4,2500,10000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T014072,U003,P015,2026-06-30,15:44,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014073,U002,P009,2026-09-13,20:40,Pemasukan,Makanan,4,3500,14000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014074,U002,P007,2024-09-18,15:55,Pemasukan,Sembako,10,18000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014075,U006,P029,2025-07-23,16:53,Pemasukan,Fashion,2,45000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014076,U004,P020,2026-02-11,18:40,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014077,U005,P024,2025-04-15,14:38,Pemasukan,Jasa Laundry,5,7000,35000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014078,U002,P009,2025-12-24,10:41,Pemasukan,Makanan,4,3500,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014079,U003,P013,2025-01-25,18:21,Pemasukan,Minuman,4,6000,24000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T014080,U004,P016,2025-03-05,11:38,Pengeluaran,Bakery,2,12000,24000,QRIS,Ramadan,Diskon 10%,Berhasil
T014081,U005,P024,2025-04-20,14:05,Pemasukan,Jasa Laundry,2,7000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014082,U001,P002,2026-12-02,22:11,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014083,U003,P015,2026-09-15,22:41,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014084,U001,P004,2026-03-08,22:23,Pemasukan,Bakery,2,18000,36000,QRIS,Ramadan,Diskon 15%,Berhasil
T014085,U006,P026,2026-03-02,13:36,Pemasukan,Fashion,2,85000,170000,Cash,Ramadan,Diskon 5%,Berhasil
T014086,U003,P013,2025-07-16,12:25,Pemasukan,Minuman,1,6000,6000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014087,U005,P023,2025-11-21,09:15,Pemasukan,Laundry,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014088,U002,P007,2026-10-01,08:11,Pemasukan,Sembako,7,18000,126000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T014089,U002,P009,2025-01-27,10:10,Pemasukan,Makanan,3,3500,10500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T014090,U004,P017,2024-12-05,18:20,Pemasukan,Bakery,1,8000,8000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T014091,U004,P018,2025-11-12,12:59,Pengeluaran,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014092,U002,P008,2025-11-16,15:19,Pemasukan,Sembako,5,16000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014093,U003,P012,2025-12-09,22:44,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014094,U002,P007,2025-03-23,19:21,Pemasukan,Sembako,5,18000,90000,QRIS,Ramadan,Diskon 5%,Berhasil
T014095,U003,P012,2024-07-28,21:00,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014096,U002,P007,2025-06-14,11:48,Pengeluaran,Sembako,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014097,U004,P017,2026-04-23,13:37,Pemasukan,Bakery,2,8000,16000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014098,U002,P010,2024-12-14,09:57,Pemasukan,Minuman,3,2500,7500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014099,U004,P017,2026-10-19,07:06,Pemasukan,Bakery,1,8000,8000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014100,U001,P003,2025-11-03,21:37,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014101,U005,P025,2026-04-17,14:34,Pengeluaran,Jasa Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014102,U003,P011,2025-09-27,20:48,Pemasukan,Makanan,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014103,U006,P028,2026-08-19,17:17,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T014104,U001,P002,2026-02-10,20:14,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014105,U005,P024,2025-07-28,14:37,Pemasukan,Jasa Laundry,4,7000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014106,U001,P004,2026-07-30,19:01,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014107,U001,P003,2026-12-19,22:46,Pemasukan,Minuman,2,20000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014108,U001,P001,2026-07-04,18:18,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014109,U004,P017,2024-10-06,12:06,Pemasukan,Bakery,3,8000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014110,U004,P018,2025-04-28,16:26,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014111,U003,P015,2026-12-05,12:19,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014112,U001,P004,2026-09-22,19:32,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014113,U003,P015,2026-10-11,19:04,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014114,U006,P027,2026-05-20,14:41,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014115,U002,P007,2025-08-19,18:30,Pemasukan,Sembako,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014116,U005,P022,2026-11-18,12:19,Pengeluaran,Laundry,5,10000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014117,U003,P014,2025-04-09,18:43,Pemasukan,Frozen Food,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014118,U003,P011,2025-05-02,19:56,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014119,U001,P001,2025-05-05,18:20,Pengeluaran,Minuman,2,18000,36000,QRIS,5.5 Sale,Harga Normal,Berhasil
T014120,U002,P008,2024-10-12,07:26,Pemasukan,Sembako,2,16000,32000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014121,U002,P007,2025-03-28,10:07,Pemasukan,Sembako,1,18000,18000,Transfer,Ramadan,Harga Normal,Berhasil
T014122,U004,P018,2026-07-21,09:09,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014123,U001,P002,2025-08-14,20:46,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014124,U001,P005,2026-10-21,23:12,Pemasukan,Snack,2,12000,24000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T014125,U005,P022,2026-09-24,11:23,Pengeluaran,Laundry,6,10000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014126,U001,P001,2024-12-17,21:23,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014127,U001,P003,2026-08-06,22:39,Pemasukan,Minuman,2,20000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014128,U004,P017,2026-12-06,07:52,Pemasukan,Bakery,4,8000,32000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014129,U002,P007,2025-01-31,18:05,Pemasukan,Sembako,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014130,U001,P004,2024-09-13,19:29,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014131,U002,P009,2026-11-03,08:25,Pemasukan,Makanan,3,3500,10500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014132,U001,P004,2026-11-27,20:19,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014133,U002,P006,2024-11-29,15:17,Pengeluaran,Sembako,4,75000,300000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014134,U003,P015,2024-08-03,16:52,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014135,U005,P021,2026-07-04,15:04,Pemasukan,Laundry,1,12000,12000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014136,U001,P004,2024-02-24,20:53,Pemasukan,Bakery,1,18000,18000,Transfer,Tidak Ada Event,Diskon 15%,Berhasil
T014137,U002,P010,2025-04-28,17:02,Pengeluaran,Minuman,4,2500,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014138,U001,P005,2024-05-31,18:26,Pengeluaran,Snack,1,12000,12000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014139,U006,P029,2026-03-06,19:19,Pengeluaran,Fashion,1,45000,45000,QRIS,Ramadan,Harga Normal,Berhasil
T014140,U004,P020,2025-08-05,14:32,Pemasukan,Minuman,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014141,U002,P008,2024-09-28,14:42,Pemasukan,Sembako,8,16000,128000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014142,U002,P007,2024-08-17,16:04,Pemasukan,Sembako,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014143,U005,P024,2025-12-06,17:15,Pemasukan,Jasa Laundry,6,7000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014144,U004,P019,2025-09-21,06:23,Pemasukan,Minuman,2,22000,44000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014145,U006,P028,2025-05-11,17:06,Pemasukan,Fashion,2,95000,190000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014146,U004,P017,2026-10-11,08:49,Pengeluaran,Bakery,2,8000,16000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014147,U004,P016,2025-02-11,11:33,Pengeluaran,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014148,U005,P024,2025-06-12,09:57,Pengeluaran,Jasa Laundry,1,7000,7000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014149,U001,P003,2026-01-22,22:59,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014150,U002,P010,2025-11-11,17:55,Pemasukan,Minuman,4,2500,10000,Transfer,11.11 Sale,Harga Normal,Berhasil
T014151,U004,P020,2026-10-13,16:15,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T014152,U004,P016,2025-04-08,11:49,Pemasukan,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014153,U001,P005,2024-02-07,22:28,Pemasukan,Snack,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014154,U006,P026,2026-01-22,21:19,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014155,U001,P001,2024-11-14,21:06,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T014156,U005,P022,2025-08-25,15:37,Pemasukan,Laundry,3,10000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014157,U004,P016,2025-11-17,18:56,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014158,U005,P021,2025-05-22,09:43,Pemasukan,Laundry,6,12000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014159,U004,P018,2026-09-09,13:07,Pemasukan,Bakery,4,15000,60000,QRIS,9.9 Sale,Harga Normal,Berhasil
T014160,U001,P001,2025-09-04,20:20,Pemasukan,Minuman,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014161,U004,P018,2026-07-17,16:25,Pemasukan,Bakery,2,15000,30000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T014162,U003,P015,2024-11-30,22:09,Pemasukan,Frozen Food,2,18000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014163,U005,P022,2025-07-07,14:19,Pemasukan,Laundry,7,10000,70000,Cash,7.7 Sale,Harga Normal,Berhasil
T014164,U001,P004,2026-09-16,20:27,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014165,U001,P001,2024-02-14,22:41,Pengeluaran,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014166,U004,P018,2025-11-02,15:50,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014167,U006,P027,2026-06-06,16:32,Pengeluaran,Fashion,2,65000,130000,QRIS,6.6 Sale,Harga Normal,Berhasil
T014168,U005,P021,2025-10-26,19:22,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014169,U004,P016,2026-08-16,14:44,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014170,U006,P027,2026-06-05,10:38,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014171,U002,P008,2026-04-29,08:35,Pemasukan,Sembako,1,16000,16000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014172,U003,P013,2026-06-02,21:43,Pemasukan,Minuman,3,6000,18000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014173,U003,P012,2026-10-13,19:40,Pemasukan,Makanan,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014174,U001,P005,2024-03-12,22:54,Pemasukan,Snack,2,12000,24000,QRIS,Ramadan,Harga Normal,Berhasil
T014175,U001,P002,2024-01-16,23:50,Pemasukan,Minuman,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014176,U005,P021,2025-07-24,10:31,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T014177,U004,P017,2025-08-17,07:31,Pemasukan,Bakery,1,8000,8000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014178,U006,P028,2025-12-26,21:30,Pemasukan,Fashion,2,95000,190000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014179,U006,P027,2026-01-04,18:49,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014180,U001,P002,2025-04-17,19:47,Pemasukan,Minuman,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014181,U001,P001,2025-07-24,22:30,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014182,U002,P007,2024-12-05,08:32,Pemasukan,Sembako,5,18000,90000,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T014183,U003,P012,2026-11-30,17:37,Pemasukan,Makanan,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014184,U003,P014,2024-09-17,12:23,Pemasukan,Frozen Food,3,12000,36000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014185,U002,P008,2026-10-29,19:12,Pemasukan,Sembako,9,16000,144000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014186,U003,P015,2025-03-04,12:24,Pemasukan,Frozen Food,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil
T014187,U004,P016,2026-08-17,06:21,Pemasukan,Bakery,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T014188,U005,P024,2026-07-24,16:38,Pengeluaran,Jasa Laundry,7,7000,49000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014189,U003,P015,2025-12-20,13:31,Pemasukan,Frozen Food,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T014190,U006,P027,2025-06-03,16:27,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T014191,U002,P009,2026-12-29,16:53,Pemasukan,Makanan,4,3500,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014192,U002,P007,2024-06-08,14:59,Pemasukan,Sembako,4,18000,72000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T014193,U001,P004,2024-12-28,19:24,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T014194,U003,P012,2025-02-02,14:41,Pemasukan,Makanan,5,18000,90000,QRIS,2.2 Sale,Harga Normal,Berhasil
